ruta,emo_enojo,emo_asco,emo_miedo,emo_feliz,emo_triste,emo_sorpresa,emo_neutro,emocion_dominante,edad_estimada,genero_estimado,confianza_rostro,dx6_pred
images\ffhq_2617.png,0.040823064744472504,1.4857282337743527e-07,0.014152947813272476,0.02728215977549553,0.018820651769638062,2.7133286494063213e-05,0.9803565216064453,neutral,30,"{'Woman': np.float32(0.77402645), 'Man': np.float32(99.22597)}",0.95,Neutral
images\ffhq_2619.png,0.308021240234375,0.026905481815338136,0.34480876922607423,0.010697656311094761,0.2836759948730469,0.5377957820892334,0.031103527545928954,fear,33,"{'Woman': np.float32(99.80964), 'Man': np.float32(0.19035746)}",0.91,Ansiedad
images\ffhq_262.png,0.021441371440887452,7.604630081914365e-05,0.0762773609161377,0.07668475061655045,0.08293785095214844,0.004406295716762543,0.8185317230224609,neutral,26,"{'Woman': np.float32(0.0049063684), 'Man': np.float32(99.99509)}",0.93,Neutral
images\ffhq_2620.png,0.05875990390777588,0.000395362003473565,0.019298092126846314,0.003403071081265807,0.7982591247558594,0.001015028334222734,0.12363472938537598,sad,29,"{'Woman': np.float32(19.620373), 'Man': np.float32(80.37962)}",0.91,Depresión
images\ffhq_2621.png,0.5238251495361328,0.0026599911507219076,0.026589579582214355,0.07261867046356202,0.20050664901733398,0.047923360019922256,0.1759541893005371,angry,28,"{'Woman': np.float32(0.08888977), 'Man': np.float32(99.91111)}",0.96,Enojado
images\ffhq_2622.png,0.03982275724411011,2.5008849361524664e-14,0.013918383121490479,1.696681408702716e-07,0.8205059814453125,7.324203021852327e-09,0.1651774215698242,sad,27,"{'Woman': np.float32(2.9744492), 'Man': np.float32(97.02555)}",0.93,Depresión
images\ffhq_2623.png,1.2911900256192617e-16,2.8941869921482557e-32,3.823849015751884e-24,1.0,1.3438805041966035e-16,3.5404507355512355e-24,5.74511133111244e-11,happy,34,"{'Woman': np.float32(98.47204), 'Man': np.float32(1.5279686)}",0.93,Feliz
images\ffhq_2626.png,7.758289939374663e-06,2.3553198280623633e-10,0.00038516760105267167,0.9753555297851563,0.00033153369440697134,0.24768400192260742,0.02216040849685669,happy,26,"{'Woman': np.float32(99.995895), 'Man': np.float32(0.004103937)}",0.91,Feliz
images\ffhq_2627.png,0.00045178597792983055,4.004216322837003e-18,6.840409350061805e-10,0.99998291015625,1.5249116586346645e-05,1.4746404097820687e-10,0.0012294620973989367,happy,31,"{'Woman': np.float32(1.2163002), 'Man': np.float32(98.7837)}",0.93,Feliz
images\ffhq_2628.png,3.3032863484550035e-06,7.87151055448021e-09,0.003859770018607378,0.23502531051635742,5.194868091251692e-09,6.543843800166371e-10,0.7649360656738281,neutral,30,"{'Woman': np.float32(0.06487432), 'Man': np.float32(99.93512)}",0.97,Neutral
images\ffhq_263.png,0.022263166904449464,2.9145994631107897e-05,0.05747336521744728,0.8306668090820313,0.10384946823120117,0.014510356821119785,0.04250043392181396,happy,51,"{'Woman': np.float32(2.3981814), 'Man': np.float32(97.60182)}",0.91,Feliz
images\ffhq_2630.png,0.0006363432621583343,9.037314008253361e-09,0.8870967102050781,0.08600130677223206,0.014120200872421265,0.4085957407951355,0.09383073806762696,fear,25,"{'Woman': np.float32(68.525345), 'Man': np.float32(31.474653)}",0.91,Ansiedad
images\ffhq_2631.png,0.02816073179244995,0.0007735713152214885,0.24477733612060548,0.13881126046180725,0.9057101011276245,0.6445214080810547,0.07208763122558594,surprise,35,"{'Woman': np.float32(97.75187), 'Man': np.float32(2.248134)}",0.94,Depresión
images\ffhq_2633.png,0.4873709869384766,0.001371191581711173,0.011289927959442139,0.023069744110107423,0.1315742015838623,0.012565044686198235,0.34655582427978515,angry,26,"{'Woman': np.float32(60.936832), 'Man': np.float32(39.06316)}",0.93,Enojado
images\ffhq_2634.png,0.37642250061035154,0.20202659606933593,0.357494010925293,0.012286709547042847,0.04264785766601562,0.01846018061041832,0.8937796354293823,angry,23,"{'Woman': np.float32(0.089723684), 'Man': np.float32(99.910286)}",0.96,Estrés
images\ffhq_2635.png,0.7276198267936707,7.840172884243657e-07,0.6009567975997925,0.4545769691467285,0.21812817454338074,0.9634369659423828,0.016550168991088868,surprise,19,"{'Woman': np.float32(43.749313), 'Man': np.float32(56.250687)}",0.0,Ansiedad
images\ffhq_2636.png,0.2736341655254364,2.012654704230954e-06,0.018957722187042236,0.9668122100830078,0.04352378845214844,0.9244603514671326,0.18138958513736725,happy,34,"{'Woman': np.float32(99.945755), 'Man': np.float32(0.054245193)}",0.93,Feliz
images\ffhq_2637.png,0.00011510032345540822,1.46599746231324e-11,1.6980053260340355e-05,0.9994438171386719,0.0003670516889542341,0.005462296307086945,0.04965117573738098,happy,30,"{'Woman': np.float32(0.038528673), 'Man': np.float32(99.96147)}",0.93,Feliz
images\ffhq_2638.png,0.05726649984717369,5.79671279865579e-08,0.9568003416061401,0.0008312867721542716,0.14480443000793458,0.00046091561671346426,0.8450419616699218,neutral,29,"{'Woman': np.float32(99.15852), 'Man': np.float32(0.84147316)}",0.95,Ansiedad
images\ffhq_2639.png,0.24148160219192505,0.0009524854249320924,0.32801605224609376,0.000267110881395638,0.6439595794677735,5.754321318818256e-05,0.02559671401977539,sad,24,"{'Woman': np.float32(0.6549649), 'Man': np.float32(99.34503)}",0.93,Depresión
images\ffhq_264.png,0.00010066248069051653,1.335757269767604e-13,8.015453545340279e-07,0.9853727722167969,1.7463938775108545e-06,0.00046778059913776815,0.014621624946594238,happy,33,"{'Woman': np.float32(0.030996207), 'Man': np.float32(99.96901)}",0.93,Feliz
images\ffhq_2641.png,0.0012593910796567798,4.441145051714557e-08,0.011393922381103039,0.000873448618222028,0.2526429557800293,5.01179056300316e-06,0.7472217559814454,neutral,25,"{'Woman': np.float32(5.9271584), 'Man': np.float32(94.072845)}",0.94,Neutral
images\ffhq_2642.png,0.13117067337036134,0.014058624394237995,0.35905162811279295,0.03631480038166046,0.18090482711791991,0.011030747555196285,0.32825885772705077,fear,26,"{'Woman': np.float32(0.27696335), 'Man': np.float32(99.72304)}",0.95,Ansiedad
images\ffhq_2643.png,0.05445867538452148,0.003934966400265694,0.4430894470214844,0.032282567024230956,0.07417382717132569,0.03348087072372437,0.3624752044677734,fear,35,"{'Woman': np.float32(0.06192588), 'Man': np.float32(99.93807)}",0.94,Ansiedad
images\ffhq_2644.png,1.7694073903840035e-05,4.79442132927943e-06,3.1312336545852304e-07,0.9975443267822266,0.00011043101403629407,3.085887811948851e-08,0.24542489647865295,happy,37,"{'Woman': np.float32(92.28615), 'Man': np.float32(7.713853)}",0.96,Feliz
images\ffhq_2645.png,1.0660360061365282e-07,3.214957597016954e-14,2.332534165816469e-08,0.9590988159179688,2.0068562207598006e-06,0.08741821348667145,0.04002704620361328,happy,38,"{'Woman': np.float32(0.003167174), 'Man': np.float32(99.996826)}",0.95,Feliz
images\ffhq_2646.png,0.023352670669555663,0.0006117533193901181,0.15858808517456055,0.4522979259490967,0.12170239448547364,0.7757024765014648,0.6840707397460938,neutral,26,"{'Woman': np.float32(9.456968), 'Man': np.float32(90.54303)}",0.94,Ansiedad
images\ffhq_2647.png,1.6763724488555454e-06,6.362357307665434e-10,0.007728773634880781,0.9903578186035156,0.00022969151905272156,0.1270129680633545,0.8292408585548401,happy,29,"{'Woman': np.float32(99.24074), 'Man': np.float32(0.7592618)}",0.95,Feliz
images\ffhq_2649.png,0.000638937926851213,6.217297965349644e-08,1.4135403944237623e-05,0.9718408203125,0.019097728729248045,8.728359716769774e-06,0.9054876565933228,happy,35,"{'Woman': np.float32(99.99998), 'Man': np.float32(2.5084531e-05)}",0.92,Feliz
images\ffhq_265.png,0.07060653686523438,0.010635416507720947,0.5497192764282226,0.011101233772933483,0.33453128814697264,0.05040434002876282,0.03389248609542847,fear,24,"{'Woman': np.float32(34.95241), 'Man': np.float32(65.04759)}",0.98,Ansiedad
images\ffhq_2650.png,0.4740723967552185,0.00011601444566622376,0.025669997557997704,0.9554672241210938,0.784644603729248,0.04378999397158623,0.031249856948852538,happy,32,"{'Woman': np.float32(99.993965), 'Man': np.float32(0.006028277)}",0.93,Feliz
images\ffhq_2651.png,0.523128092288971,2.959440053018625e-06,0.014648741483688355,0.8308870697021484,0.8623247146606445,0.2414626032114029,0.13819501876831056,happy,47,"{'Woman': np.float32(99.3995), 'Man': np.float32(0.60050106)}",0.97,Depresión
images\ffhq_2652.png,9.870169570547205e-09,1.733927926750878e-16,5.327259078313773e-09,0.9945166778564453,1.0924329529871102e-07,6.268229481065646e-05,0.5482693910598755,happy,36,"{'Woman': np.float32(99.99993), 'Man': np.float32(6.888964e-05)}",0.91,Feliz
images\ffhq_2653.png,2.0299555671954295e-06,1.954100672506981e-13,3.7191190127572327e-09,0.9998784637451172,6.747292786712933e-07,7.315461516554933e-07,0.012155348435044289,happy,32,"{'Woman': np.float32(99.94815), 'Man': np.float32(0.051857725)}",0.92,Feliz
images\ffhq_2655.png,0.11316881179809571,1.0178221598877712e-09,0.02071176841855049,2.818573420881876e-06,0.18364323675632477,9.932620741892606e-05,0.8847866058349609,neutral,35,"{'Woman': np.float32(2.3771017), 'Man': np.float32(97.6229)}",0.95,Neutral
images\ffhq_2656.png,0.000248421827564016,3.815118887473545e-08,8.834155596559867e-05,0.9971194458007813,0.0003354485670570284,0.0015198142500594258,0.2858649790287018,happy,35,"{'Woman': np.float32(99.99971), 'Man': np.float32(0.0002911297)}",0.93,Feliz
images\ffhq_2657.png,0.004022291861474514,1.8093976317246074e-09,0.0073987687937915325,0.003756689839065075,0.011993627063930035,5.079652510175947e-06,0.9997283172607422,neutral,40,"{'Woman': np.float32(0.04957044), 'Man': np.float32(99.95043)}",0.98,Neutral
images\ffhq_2658.png,0.3085544776916504,0.16699330508708954,0.30772951126098635,0.19480617344379425,0.35331489562988283,0.2516666054725647,0.024266464710235594,sad,32,"{'Woman': np.float32(8.40846), 'Man': np.float32(91.59154)}",0.0,Estrés
images\ffhq_2659.png,0.20372813940048218,7.674566404602956e-06,0.014127205610275268,0.6904753875732422,0.27878960967063904,0.11159677505493164,0.1789754295349121,happy,36,"{'Woman': np.float32(99.999985), 'Man': np.float32(6.9390035e-06)}",0.92,Feliz
images\ffhq_266.png,1.1874697491975894e-07,1.0438418518176575e-24,7.835373924116804e-14,0.6045008897781372,6.896912509546382e-06,5.549268167784295e-15,0.9939549255371094,neutral,27,"{'Woman': np.float32(0.03050306), 'Man': np.float32(99.9695)}",0.94,Feliz
images\ffhq_2660.png,4.2800553501365357e-07,9.818759303878433e-13,6.690875409276487e-08,0.9977448272705078,5.117616638017353e-06,0.00010281419235980138,0.22541126608848572,happy,27,"{'Woman': np.float32(0.41583893), 'Man': np.float32(99.58416)}",0.91,Feliz
images\ffhq_2661.png,0.0034428138751536608,7.744694885403192e-10,0.12500490188598634,0.0003517593431752175,0.0131783876568079,0.23474617004394532,0.6400792694091797,neutral,28,"{'Woman': np.float32(99.99981), 'Man': np.float32(0.00019352844)}",0.0,Neutral
images\ffhq_2662.png,1.4160003956931178e-05,7.236472811200656e-06,0.001188393565826118,0.9529812622070313,0.008840607479214668,0.010494295507669449,0.04681332588195801,happy,29,"{'Woman': np.float32(99.85584), 'Man': np.float32(0.14415896)}",0.97,Feliz
images\ffhq_2663.png,0.9228964233398438,2.698887224816815e-10,0.8290219902992249,1.106768454661733e-09,0.06879252910614014,7.176448324486273e-09,0.0020850729197263718,angry,28,"{'Woman': np.float32(0.0058440934), 'Man': np.float32(99.994156)}",0.86,Enojado
images\ffhq_2664.png,0.04488709926605225,8.194713154807687e-05,0.9244034886360168,0.006425949279218912,0.8290220642089844,3.18162128678523e-05,0.11678149223327637,sad,35,"{'Woman': np.float32(49.739628), 'Man': np.float32(50.260372)}",0.92,Depresión
images\ffhq_2665.png,0.01161828875541687,0.002177449641749263,0.8456098175048828,0.0817246150970459,0.0145085608959198,0.03981426239013672,0.6702656745910645,fear,30,"{'Woman': np.float32(97.65227), 'Man': np.float32(2.347738)}",0.0,Ansiedad
images\ffhq_2667.png,0.08547846227884293,1.9691615307237953e-05,0.05132369518280029,0.06810850143432617,0.01002244234085083,0.024288658052682877,0.8694474792480469,neutral,34,"{'Woman': np.float32(0.034120396), 'Man': np.float32(99.96588)}",0.91,Neutral
images\ffhq_2668.png,0.09022973477840424,2.5525251245994696e-08,0.09529423713684082,0.9827969360351563,0.00026795739540830255,0.5568088293075562,0.9777118563652039,happy,36,"{'Woman': np.float32(1.7008821), 'Man': np.float32(98.29912)}",0.94,Feliz
images\ffhq_2669.png,0.001915095141157508,2.7839005767305025e-08,0.04120546951889992,0.014194333553314209,0.11239150911569595,0.015116376802325249,0.9840994262695313,neutral,27,"{'Woman': np.float32(99.987045), 'Man': np.float32(0.012953357)}",0.93,Neutral
images\ffhq_267.png,0.05798632651567459,1.0861625924007967e-05,0.0031600536312907934,0.8285782623291016,0.05903073400259018,0.011010773181915283,0.1592091941833496,happy,47,"{'Woman': np.float32(0.3142207), 'Man': np.float32(99.685776)}",0.93,Feliz
images\ffhq_2670.png,0.3358013916015625,0.0051653035916388035,0.1574290943145752,0.156718447804451,0.4808967208862305,0.4751250445842743,0.019502774477005005,sad,46,"{'Woman': np.float32(2.735632), 'Man': np.float32(97.264366)}",0.92,Depresión
images\ffhq_2671.png,0.10768040657043457,0.05819273471832275,0.21519807815551759,0.5378308892250061,0.35100341796875,0.6133289337158203,0.25641378402709963,sad,23,"{'Woman': np.float32(99.91952), 'Man': np.float32(0.08048337)}",0.89,Ansiedad
images\ffhq_2672.png,1.4188619723576323e-10,5.471877308492511e-16,7.988412015214053e-12,0.999908447265625,8.844399101981537e-10,8.325367417683083e-08,0.0091598154976964,happy,47,"{'Woman': np.float32(0.097535044), 'Man': np.float32(99.902466)}",0.93,Feliz
images\ffhq_2673.png,9.205250535160303e-06,8.121952763118223e-12,0.00034443987533450127,0.9997901153564454,0.0001025954115903005,0.015177855268120766,0.005359973292797804,happy,33,"{'Woman': np.float32(0.021678988), 'Man': np.float32(99.978325)}",0.95,Feliz
images\ffhq_2674.png,1.6794123212093837e-06,2.49652539309822e-13,1.3321032277247014e-08,0.9074607086181641,2.7572305043577217e-06,9.594688890501857e-05,0.0925383472442627,happy,46,"{'Woman': np.float32(0.019741397), 'Man': np.float32(99.98026)}",0.93,Feliz
images\ffhq_2676.png,0.08268657684326172,0.00012794372742064297,0.09678301811218262,0.09550520032644272,0.10617161750793457,0.18124282360076904,0.7115900421142578,neutral,19,"{'Woman': np.float32(2.1363528), 'Man': np.float32(97.86365)}",0.92,Neutral
images\ffhq_2677.png,0.15021859109401703,0.0011022788239642978,0.29338452219963074,0.7014450073242188,0.32659032940864563,0.08988494426012039,0.2899432373046875,happy,34,"{'Woman': np.float32(0.02151885), 'Man': np.float32(99.97848)}",0.91,Feliz
images\ffhq_2678.png,0.516046941280365,0.0019110196735709906,0.02202212333679199,0.16954330444335938,0.8236979842185974,0.014508486725389957,0.7948729705810547,neutral,24,"{'Woman': np.float32(0.00998069), 'Man': np.float32(99.99002)}",0.89,Depresión
images\ffhq_2679.png,0.8413831329345703,0.014291103929281235,0.8398736119270325,0.0019242294365540147,0.11505123138427735,0.0017475688364356756,0.03498724460601807,angry,33,"{'Woman': np.float32(0.11722293), 'Man': np.float32(99.882774)}",0.91,Enojado
images\ffhq_268.png,0.02388829231262207,0.07285195589065552,0.7057923889160156,0.9038604497909546,0.25623790740966795,0.3400089740753174,0.09140891581773758,fear,51,"{'Woman': np.float32(99.84759), 'Man': np.float32(0.15241869)}",0.0,Ansiedad
images\ffhq_2680.png,0.0003885205660481006,1.6756737664103127e-10,1.3510731150745414e-05,0.9934728240966797,4.250782512826845e-05,0.0009950387757271528,0.6512821316719055,happy,28,"{'Woman': np.float32(0.0003235317), 'Man': np.float32(99.99968)}",0.89,Feliz
images\ffhq_2681.png,0.09618691354990005,7.820900177479828e-11,0.013276908546686172,0.2501484489440918,0.6622913479804993,0.000583997811190784,0.7421281433105469,neutral,24,"{'Woman': np.float32(99.837166), 'Man': np.float32(0.16283627)}",0.0,Depresión
images\ffhq_2682.png,2.85723967863305e-06,7.210592935453022e-14,4.562983122013975e-06,0.9836442565917969,5.060509920440381e-06,0.0055137514136731625,0.016300398111343383,happy,30,"{'Woman': np.float32(99.99576), 'Man': np.float32(0.004244161)}",0.91,Feliz
images\ffhq_2683.png,0.8330608010292053,0.00016238910029642284,0.4572081756591797,0.001421628869138658,0.4046484375,0.8520529866218567,0.12127647399902344,fear,21,"{'Woman': np.float32(71.171906), 'Man': np.float32(28.828093)}",0.96,Enojado
images\ffhq_2684.png,2.6206462280242704e-05,3.6435334749285175e-08,3.0887872526363935e-06,0.9998072052001953,0.01891656219959259,1.0578082054735205e-07,0.0003360930422786623,happy,26,"{'Woman': np.float32(0.011836577), 'Man': np.float32(99.98816)}",0.94,Feliz
images\ffhq_2685.png,0.20857082366943358,7.49221071600914e-05,0.12410155296325684,1.4409941286430694e-05,0.46474491119384764,0.0004963522660546005,0.20257686614990233,sad,30,"{'Woman': np.float32(99.995865), 'Man': np.float32(0.0041330513)}",0.9,Depresión
images\ffhq_2686.png,0.12863311171531677,0.020210374146699905,0.023402869701385498,2.352908722969005e-06,0.9746025085449219,1.65984612721104e-08,0.05062348395586014,sad,32,"{'Woman': np.float32(99.999855), 'Man': np.float32(0.00013738315)}",0.0,Depresión
images\ffhq_2687.png,3.027315415238263e-06,3.0403770612252856e-09,5.715108272852376e-06,0.9976709747314453,0.00019032919954042882,5.6451463024131954e-05,0.23265741765499115,happy,47,"{'Woman': np.float32(99.978035), 'Man': np.float32(0.0219603)}",0.94,Feliz
images\ffhq_2689.png,0.16905970871448517,3.979410030297004e-05,0.10139899253845215,0.04746005535125732,0.15412731170654298,0.12495049834251404,0.6940731811523437,neutral,35,"{'Woman': np.float32(1.0350993), 'Man': np.float32(98.9649)}",0.97,Neutral
images\ffhq_269.png,0.007527759298682213,0.03145064041018486,0.3609709143638611,0.8011943817138671,0.012690930366516114,0.008582519367337227,0.1820293617248535,happy,13,"{'Woman': np.float32(99.98282), 'Man': np.float32(0.017179009)}",0.93,Feliz
images\ffhq_2690.png,0.0002463643322698772,1.912970446937834e-06,0.015913838520646095,0.9730865478515625,0.03381512686610222,0.01564830169081688,0.026257240772247316,happy,27,"{'Woman': np.float32(0.037182298), 'Man': np.float32(99.96282)}",0.88,Feliz
